-6.1,0.5,-5.35
-12.03293,0.5,-11.59344
2.304577,0.5,-3.744611
-12.33472,0.5,-0.6857425
-7.973044,0.5,-1.648449
-2.344921,0.5,-0.4897241
-12.07604,0.5,-3.962357
