-3.947,0,-10.194,311.5766
0.381,0,-7.569,318.6182
-5.612,0,-11.471,312.3177
-1.073,0,-8.672,308.4113
1.18,0,-3.137,253.7451
-6.479,0,-3.877,120.3218
