-4.085664,-32.93512,-1.310051,-0.8953514,-0.5383701,1.675629,29.1,-1.745794
-3.201445,-32.93512,-1.619434,-0.9106257,-0.5360242,1.933682,29.1,-2.126992
-2.317227,-32.93512,-1.811994,-0.9234058,-0.5229307,2.099871,29.1,-2.372485
-1.433047,-32.93512,-1.91154,-0.9427586,-0.4994521,2.189117,29.1,-2.50432
-0.5488281,-32.93512,-1.962298,-0.9687254,-0.4776655,2.239912,29.1,-2.579354
0.3353906,-32.93512,-2.000097,-0.9908399,-0.4576268,2.278503,29.1,-2.63636
1.219609,-32.93512,-2.007539,-0.9839571,-0.4392098,2.27844,29.1,-2.636267
2.103789,-32.93512,-2.011087,-0.9741578,-0.4202355,2.273775,29.1,-2.629376
2.988008,-32.93512,-2.009743,-0.9584048,-0.4019109,2.262552,29.1,-2.612797
3.872227,-32.93512,-2.008765,-0.941816,-0.3832585,2.251453,29.1,-2.596403
4.756406,-32.93512,-2.003742,-0.9224129,-0.3645149,2.235777,29.1,-2.573246
5.640625,-32.93512,-1.998591,-0.9020165,-0.3458071,2.219816,29.1,-2.549668
6.524844,-32.93512,-1.991637,-0.8827546,-0.3264155,2.202821,29.1,-2.524563
7.409023,-32.93512,-1.983748,-0.8638164,-0.3067929,2.185305,29.1,-2.498688
8.293242,-32.93512,-1.976126,-0.8430014,-0.2885865,2.167719,29.1,-2.472711
9.177461,-32.93512,-1.966798,-0.8227585,-0.2692835,2.148892,29.1,-2.4449
10.06164,-32.93512,-1.957843,-0.8015715,-0.2505473,2.130362,29.1,-2.417526
10.94586,-32.93512,-1.949413,-0.7812369,-0.2322958,2.112937,29.1,-2.391787
11.83008,-32.93512,-1.940848,-0.7628378,-0.2120728,2.096137,29.1,-2.366969
12.71426,-32.93512,-1.936476,-0.7444875,-0.1948638,2.083788,29.1,-2.348727
13.59848,-32.93512,-1.932102,-0.7261364,-0.1776539,2.071679,29.1,-2.330841
14.48269,-32.93512,-1.928171,-0.708518,-0.1602141,2.060463,29.1,-2.314273
15.36687,-32.93512,-1.925529,-0.6903448,-0.1427451,2.050516,29.1,-2.299578
16.25109,-32.93512,-1.926347,-0.6755933,-0.1277038,2.045372,29.1,-2.29198
17.13531,-32.93512,-1.926005,-0.6624726,-0.1124126,2.039853,29.1,-2.283827
18.01949,-32.93512,-1.925662,-0.6493527,-0.09712219,2.034519,29.1,-2.275947
18.90371,-32.93512,-1.924852,-0.6363683,-0.08163736,2.028962,29.1,-2.267738
-4.085664,-32.05099,-0.9028698,-0.02503726,-0.4956702,1.030286,29.1,-0.7924949
-3.201445,-32.05099,-1.396057,-0.5076901,-0.4945135,1.565652,29.1,-1.583338
-2.317227,-32.05099,-1.730042,-0.7324404,-0.5309016,1.952273,29.1,-2.154454
-1.433047,-32.05099,-1.88816,-0.9001364,-0.5285228,2.157482,29.1,-2.457589
-0.5488281,-32.05099,-1.945689,-0.9502736,-0.5136675,2.225439,29.1,-2.557975
0.3353906,-32.05099,-1.982094,-0.9994234,-0.494584,2.274237,29.1,-2.630059
1.219609,-32.05099,-2.003907,-1.009673,-0.4729482,2.293199,29.1,-2.65807
2.103789,-32.05099,-2.008665,-1.006981,-0.456589,2.292862,29.1,-2.657572
2.988008,-32.05099,-2.010591,-0.9893027,-0.4351756,2.282669,29.1,-2.642514
3.872227,-32.05099,-2.009009,-0.9739565,-0.4176516,2.271375,29.1,-2.625831
4.756406,-32.05099,-2.006599,-0.9552795,-0.3991095,2.257938,29.1,-2.605983
5.640625,-32.05099,-1.99867,-0.9355788,-0.3803101,2.239336,29.1,-2.578503
6.524844,-32.05099,-1.995365,-0.9170657,-0.3608221,2.225463,29.1,-2.55801
7.409023,-32.05099,-1.985646,-0.8979244,-0.3404464,2.205666,29.1,-2.528766
8.293242,-32.05099,-1.97526,-0.8776354,-0.3192439,2.184906,29.1,-2.498098
9.177461,-32.05099,-1.966502,-0.8561277,-0.2996278,2.165609,29.1,-2.469593
10.06164,-32.05099,-1.956196,-0.8347973,-0.2792377,2.145126,29.1,-2.439336
10.94586,-32.05099,-1.947671,-0.8117989,-0.2599455,2.126032,29.1,-2.41113
11.83008,-32.05099,-1.939759,-0.7907299,-0.2401509,2.108457,29.1,-2.385169
12.71426,-32.05099,-1.93119,-0.7712286,-0.2173836,2.090824,29.1,-2.359121
13.59848,-32.05099,-1.926546,-0.7524376,-0.2008873,2.078004,29.1,-2.340183
14.48269,-32.05099,-1.921589,-0.7334287,-0.1844811,2.065056,29.1,-2.321056
15.36687,-32.05099,-1.916585,-0.7134154,-0.1663374,2.05181,29.1,-2.30149
16.25109,-32.05099,-1.917511,-0.6938199,-0.1489294,2.044606,29.1,-2.290848
17.13531,-32.05099,-1.916234,-0.6799449,-0.1328474,2.037628,29.1,-2.28054
18.01949,-32.05099,-1.915197,-0.6675545,-0.1170108,2.031576,29.1,-2.2716
18.90371,-32.05099,-1.91416,-0.6551634,-0.1011735,2.025706,29.1,-2.262929
-4.085664,-31.16688,-0.8900684,0.4398335,-0.3754227,1.061422,29.1,-0.8384892
-3.201445,-31.16688,-1.18793,-0.09373054,-0.365206,1.24633,29.1,-1.111635
-2.317227,-31.16688,-1.473016,-0.4789449,-0.4126782,1.602956,29.1,-1.638442
-1.433047,-31.16688,-1.726511,-0.7493365,-0.5049965,1.948683,29.1,-2.149151
-0.5488281,-31.16688,-1.889764,-0.9305422,-0.5498447,2.177027,29.1,-2.48646
0.3353906,-31.16688,-1.953364,-1.00239,-0.5310363,2.258853,29.1,-2.607334
1.219609,-31.16688,-1.979481,-1.02485,-0.5095474,2.286548,29.1,-2.648245
